Epoch,Date,Epoch Duration (days),SOL Price (USD),Inflation Reward (SOL),Fee Reward (SOL),MEV Reward (SOL),Total Reward (SOL),Total Reward (USD),Fee Share (%),Base Fee (SOL),Priority Fee (SOL),Total Fee TX (SOL),Priority Fee (%),Burned (SOL),Net Inflation (SOL),Active Stake (SOL),Total Supply (SOL),Staked Ratio (%),Validator Count,Commission Rate (%),Commission Rev (SOL),Commission Rev (USD),Stake Accounts,Inflation APY (%),Fee APY (%),MEV APY (%),Total APY (%),FDV (USD)
150,2021-02-10,3.0,8.21,213841.9,689.9,,214531.8,1761977.0,0.32,,,,,689.9,213151.9,137559468.0,485959096.0,28.31,446,10.29,22007.1,180747.0,9738,18.93,0.0611,,18.99,3991242800.0
151,2021-02-13,3.0,9.07,213744.9,649.8,,214394.6,1943852.0,0.3,,,,,649.8,213095.1,125823447.0,486172191.0,25.88,467,10.44,22312.5,202301.0,4932,20.68,0.0629,,20.75,4407978080.0
152,2021-02-16,3.0,8.51,213647.8,769.3,,214417.1,1823908.0,0.36,,,,,769.3,212878.6,155343988.0,486385070.0,31.94,480,10.18,21757.4,185076.0,5571,16.74,0.0603,,16.8,4137363663.0
153,2021-02-19,3.0,10.1,213550.7,859.7,,214410.4,2166558.0,0.4,,,,,859.7,212691.0,168792636.0,486597761.0,34.69,482,9.96,21262.8,214855.0,6026,15.4,0.062,,15.47,4916935205.0
154,2021-02-23,3.79,14.16,213453.5,782.4,,214235.9,3033513.0,0.37,,,,,782.4,212671.2,203261328.0,486810432.0,41.75,488,9.41,20076.7,284280.0,6402,10.12,0.0371,,10.15,6893083585.0
155,2021-02-27,3.58,13.83,213356.3,744.2,,214100.5,2962050.0,0.35,,,,,744.2,212612.2,215463874.0,487023044.0,44.24,493,9.33,19902.1,275343.0,7068,10.09,0.0352,,10.13,6737896170.0
156,2021-03-02,3.58,14.39,213259.1,635.7,,213894.8,3078258.0,0.3,,,,,635.7,212623.4,236109087.0,487235667.0,48.46,496,9.14,19487.0,280446.0,7548,9.21,0.0274,,9.23,7012031805.0
157,2021-03-06,3.46,12.47,213161.9,633.5,,213795.3,2666020.0,0.3,,,,,633.5,212528.4,245194966.0,487448196.0,50.3,503,9.19,19598.0,244386.0,7846,9.18,0.0273,,9.21,6078462075.0
158,2021-03-09,3.04,14.28,213064.6,604.2,,213668.8,3051324.0,0.28,,,,,604.2,212460.5,242945710.0,487660656.0,49.82,507,9.09,19374.1,276674.0,8050,10.53,0.0299,,10.56,6964098958.0
159,2021-03-12,3.0,15.47,212967.3,556.3,,213523.6,3303811.0,0.26,,,,,556.3,212411.0,249650354.0,487873067.0,51.17,508,9.14,19467.7,301220.0,8269,10.39,0.0271,,10.41,7548768493.0
160,2021-03-15,2.83,14.25,212870.0,549.0,,213419.1,3040518.0,0.26,,,,,549.0,212321.0,242861525.0,488085388.0,49.76,510,9.23,19641.3,279824.0,8460,11.3,0.0291,,11.33,6953606778.0
161,2021-03-17,2.83,13.63,212772.7,528.7,,213301.4,2908032.0,0.25,,,,,528.7,212244.0,245104350.0,488297632.0,50.2,511,9.2,19570.7,266815.0,8637,11.19,0.0278,,11.22,6657175250.0
162,2021-03-20,2.67,14.52,212675.3,534.4,,213209.8,3095828.0,0.25,,,,,534.4,212140.9,245852265.0,488509773.0,50.33,534,24.69,52520.0,762596.0,7184,11.85,0.0298,,11.88,7093212792.0
163,2021-03-23,2.79,14.57,212577.9,556.8,,213134.7,3106194.0,0.26,,,,,556.8,212021.2,247190104.0,488721794.0,50.58,534,24.77,52666.0,767547.0,9009,11.25,0.0295,,11.28,7122560159.0
164,2021-03-26,2.88,13.83,212480.5,545.5,,213026.0,2946031.0,0.26,,,,,545.5,211935.0,244373222.0,488933729.0,49.98,532,25.31,53788.8,743869.0,9043,11.05,0.0284,,11.07,6761681847.0
165,2021-03-29,2.92,18.39,212383.0,540.4,,212923.4,3916697.0,0.25,,,,,540.4,211842.6,241343435.0,489145572.0,49.34,537,25.6,54364.5,1000028.0,9172,11.02,0.028,,11.05,8997764859.0
166,2021-04-01,3.0,19.43,212285.5,531.4,,212816.9,4134834.0,0.25,,,,,531.4,211754.1,243873831.0,489357326.0,49.84,537,25.43,53992.8,1049030.0,9370,10.6,0.0265,,10.62,9507754072.0
167,2021-04-04,3.04,23.9,212188.0,521.8,,212709.7,5082980.0,0.25,,,,,521.8,211666.2,244348861.0,489568992.0,49.91,539,25.43,53956.8,1289368.0,9660,10.43,0.0256,,10.45,11698897028.0
168,2021-04-07,2.92,25.78,212090.4,548.5,,212638.9,5482252.0,0.26,,,,,548.5,211541.9,244292815.0,489780534.0,49.88,538,25.59,54271.8,1399236.0,9875,10.87,0.0281,,10.9,12627511526.0
169,2021-04-10,2.92,27.3,211992.8,543.8,,212536.6,5802293.0,0.26,,,,,543.8,211448.9,244070993.0,489991983.0,49.81,540,25.49,54027.3,1474957.0,10227,10.88,0.0279,,10.9,13376883217.0
170,2021-04-13,2.88,27.52,211895.1,545.1,,212440.2,5845773.0,0.26,,,,,545.1,211349.9,252636355.0,490203333.0,51.54,542,27.3,57849.5,1591860.0,11259,10.66,0.0274,,10.68,13489051068.0
171,2021-04-16,2.92,26.82,211797.4,544.8,,212342.2,5695304.0,0.26,,,,,544.8,211252.6,254641245.0,490414586.0,51.92,545,27.84,58955.2,1581258.0,13313,10.42,0.0268,,10.44,13153583289.0
172,2021-04-19,2.96,32.66,211699.7,564.4,,212264.0,6932779.0,0.27,,,,,564.4,211135.3,257053623.0,490625721.0,52.39,546,27.73,58699.1,1917179.0,14931,10.17,0.0271,,10.2,16024381184.0
173,2021-04-22,2.96,37.11,211601.9,681.9,,212283.8,7878817.0,0.32,,,,,681.9,210920.0,237102489.0,490836641.0,48.31,556,30.19,63883.8,2371017.0,16285,11.02,0.0355,,11.05,18217180368.0
174,2021-04-24,2.54,37.81,211504.0,655.2,,212159.2,8021032.0,0.31,,,,,655.2,210848.9,237233578.0,491047490.0,48.31,563,34.27,72487.2,2740500.0,17989,12.81,0.0397,,12.85,18564868763.0
175,2021-04-27,2.54,44.63,211406.1,639.0,,212045.1,9463810.0,0.3,,,,,639.0,210767.2,236791722.0,491258257.0,48.2,562,34.28,72462.2,3234068.0,19393,12.83,0.0388,,12.87,21925401849.0
176,2021-04-29,2.54,43.44,211308.2,630.8,,211939.1,9207214.0,0.3,,,,,630.8,210677.4,235414848.0,491468934.0,47.9,562,34.66,73229.8,3181305.0,21534,12.9,0.0385,,12.94,21350758633.0
177,2021-05-02,2.58,47.46,211210.3,591.2,,211801.5,10051695.0,0.28,,,,,591.2,210619.1,235501115.0,491679553.0,47.9,570,34.73,73357.8,3481420.0,24574,12.68,0.0355,,12.72,23334172631.0
178,2021-05-05,2.75,44.7,211112.3,537.5,,211649.8,9459991.0,0.25,,,,,537.5,210574.8,236193367.0,491890128.0,48.02,569,34.77,73410.0,3281166.0,27391,11.87,0.0302,,11.9,21985729539.0
179,2021-05-07,2.79,43.53,211014.3,554.2,,211568.5,9208762.0,0.26,,,,,554.2,210460.2,238205591.0,492100588.0,48.41,573,34.59,72985.5,3176778.0,29219,11.59,0.0304,,11.62,21419241973.0
180,2021-05-10,2.75,44.26,210916.3,592.7,,211509.1,9361186.0,0.28,,,,,592.7,210323.6,236711585.0,492310912.0,48.08,575,34.43,72614.0,3213827.0,30728,11.83,0.0333,,11.87,21789202327.0
181,2021-05-13,2.79,42.07,210818.3,602.1,,211420.4,8893487.0,0.28,,,,,602.1,210216.1,232189832.0,492521128.0,47.14,572,35.2,74201.0,3121295.0,32791,11.88,0.0339,,11.91,20718106470.0
182,2021-05-16,2.79,46.77,210720.2,590.7,,211310.8,9882809.0,0.28,,,,,590.7,210129.5,239740090.0,492731258.0,48.66,572,34.26,72199.5,3376704.0,34041,11.5,0.0322,,11.53,23044578981.0
183,2021-05-19,2.83,45.87,210622.0,596.3,,211218.3,9688438.0,0.28,,,,,596.3,210025.7,239126761.0,492941283.0,48.51,575,34.33,72301.6,3316424.0,36301,11.35,0.0321,,11.39,22610874344.0
184,2021-05-22,2.92,35.74,210523.9,597.6,,211121.5,7545064.0,0.28,,,,,597.6,209926.2,238834876.0,493151210.0,48.43,573,34.41,72451.2,2589264.0,38818,11.04,0.0313,,11.07,17624248199.0
185,2021-05-25,3.17,29.19,210425.6,473.4,,210899.1,6156773.0,0.22,,,,,473.4,209952.2,242833266.0,493361162.0,49.22,571,33.93,71387.2,2084005.0,40770,9.99,0.0225,,10.02,14402685542.0
186,2021-05-28,3.04,31.02,210327.5,490.7,,210818.1,6539183.0,0.23,,,,,490.7,209836.8,240256134.0,493570999.0,48.68,570,33.62,70708.8,2193254.0,41961,10.51,0.0245,,10.54,15309646929.0
187,2021-05-31,3.08,30.68,210229.2,574.5,,210803.7,6467421.0,0.27,,,,,574.5,209654.8,241373852.0,493780653.0,48.88,565,33.98,71435.5,2191628.0,43867,10.32,0.0282,,10.35,15149104718.0
188,2021-06-03,2.96,37.64,210130.9,594.7,,210725.6,7931464.0,0.28,,,,,594.7,209536.3,241666020.0,493990190.0,48.92,568,34.29,72059.7,2712241.0,45410,10.74,0.0304,,10.77,18593207552.0
189,2021-06-06,3.0,41.12,210032.6,549.8,,210582.4,8658156.0,0.26,,,,,549.8,209482.8,238352481.0,494199672.0,48.23,564,34.42,72294.0,2972388.0,47334,10.73,0.0281,,10.76,20319156805.0
190,2021-06-09,2.96,42.13,209934.3,536.8,,210471.1,8867460.0,0.26,,,,,536.8,209397.4,241950749.0,494409070.0,48.94,566,34.05,71473.2,3011271.0,48938,10.71,0.0274,,10.74,20830192289.0
191,2021-06-12,3.0,36.31,209835.9,519.8,,210355.7,7637534.0,0.25,,,,,519.8,209316.0,242564899.0,494618386.0,49.04,571,34.09,71542.3,2597536.0,51179,10.53,0.0261,,10.56,17958460087.0
192,2021-06-15,3.0,40.42,209737.5,533.6,,210271.1,8498567.0,0.25,,,,,533.6,209203.8,244237660.0,494827590.0,49.36,574,33.93,71164.0,2876250.0,53625,10.46,0.0266,,10.48,19999539469.0
193,2021-06-18,3.0,37.64,209639.0,541.1,,210180.2,7910320.0,0.26,,,,,541.1,209097.9,243902326.0,495036688.0,49.27,587,34.0,71282.4,2682777.0,54856,10.46,0.027,,10.49,18631152643.0
194,2021-06-21,3.0,30.53,209540.6,537.5,,210078.0,6414076.0,0.26,,,,,537.5,209003.1,245105860.0,495245691.0,49.49,591,33.88,70991.4,2167499.0,56423,10.41,0.0267,,10.44,15120779519.0
195,2021-06-24,3.0,30.6,209442.0,548.7,,209990.7,6426146.0,0.26,,,,,548.7,208893.4,249149735.0,495454584.0,50.29,612,33.98,71169.3,2177926.0,57543,10.23,0.0268,,10.26,15161925264.0
196,2021-06-27,3.0,30.38,209343.5,542.7,,209886.2,6376867.0,0.26,,,,,542.7,208800.8,242372713.0,495663385.0,48.9,616,34.28,71768.6,2180511.0,59472,10.52,0.0273,,10.54,15059492789.0
197,2021-06-30,3.04,33.24,209244.9,526.6,,209771.5,6973811.0,0.25,,,,,526.6,208718.3,242696181.0,495872103.0,48.94,627,34.07,71283.9,2369817.0,61611,10.35,0.0261,,10.38,16485164762.0
198,2021-07-03,3.08,34.48,209146.3,544.4,,209690.7,7230572.0,0.26,,,,,544.4,208602.0,242485701.0,496080705.0,48.88,631,34.05,71211.6,2455524.0,63456,10.22,0.0266,,10.24,17105896214.0
199,2021-07-06,3.04,33.76,209047.7,547.8,,209595.5,7075259.0,0.26,,,,,547.8,208499.9,240471020.0,496289205.0,48.45,646,34.45,72024.6,2431314.0,64994,10.44,0.0274,,10.47,16753103729.0
200,2021-07-10,3.08,32.77,208949.0,549.1,,209498.1,6864700.0,0.26,,,,,549.1,208399.9,240581694.0,496497605.0,48.46,654,34.54,72161.9,2364555.0,66306,10.29,0.027,,10.32,16268916313.0
201,2021-07-13,3.12,30.12,208850.3,558.3,,209408.7,6306851.0,0.27,,,,,558.3,208292.0,244019463.0,496705897.0,49.13,659,34.03,71062.7,2140225.0,69269,10.0,0.0267,,10.03,14959505358.0
202,2021-07-16,3.12,27.96,208751.6,540.9,,209292.5,5851781.0,0.26,,,,,540.9,208210.7,247192055.0,496914108.0,49.75,695,33.69,70321.8,1966185.0,90623,9.87,0.0256,,9.9,13893632181.0
203,2021-07-19,3.17,25.16,208652.8,548.2,,209201.0,5262459.0,0.26,,,,,548.2,208104.6,258018260.0,497122212.0,51.9,706,8.01,74393.3,1871366.0,110516,9.33,0.0245,,9.35,12505126511.0
204,2021-07-22,3.17,27.17,208554.0,546.9,,209100.9,5680494.0,0.26,,,,,546.9,208007.2,246523624.0,497330219.0,49.57,716,37.82,78871.7,2142650.0,109896,9.76,0.0256,,9.78,13510614343.0
205,2021-07-25,3.17,27.89,208455.2,576.1,,209031.3,5829556.0,0.28,,,,,576.1,207879.1,249179983.0,497538099.0,50.08,735,7.86,78484.5,2188810.0,129002,9.65,0.0267,,9.68,13875560166.0
206,2021-07-28,2.88,28.05,208356.3,744.4,,209100.7,5864781.0,0.36,,,,,744.4,207612.0,259599398.0,497745711.0,52.16,750,7.91,76185.4,2136819.0,149796,10.2,0.0364,,10.23,13960591948.0
207,2021-07-31,2.67,33.73,208257.4,859.1,,209116.4,7053287.0,0.41,,,,,859.1,207398.3,261804165.0,497953109.0,52.58,759,7.98,76897.2,2593666.0,150455,10.9,0.0449,,10.94,16795456951.0
208,2021-08-03,2.67,34.04,208158.3,868.3,,209026.6,7115657.0,0.42,,,,,868.3,207290.1,259089136.0,498160399.0,52.01,775,7.92,77786.7,2648006.0,119574,11.0,0.0459,,11.05,16958314031.0
209,2021-08-05,2.62,36.86,208059.3,879.6,,208938.8,7702502.0,0.42,,,,,879.6,207179.7,258265366.0,498367579.0,51.82,780,7.87,77843.7,2869697.0,154219,11.21,0.0474,,11.26,18372251567.0
210,2021-08-08,2.71,38.28,207960.1,887.9,,208848.0,7995166.0,0.43,,,,,887.9,207072.3,256938182.0,498574651.0,51.53,787,7.91,77952.2,2984184.0,162591,10.92,0.0466,,10.96,19086545578.0
211,2021-08-11,2.71,42.37,207861.0,892.7,,208753.7,8843872.0,0.43,,,,,892.7,206968.3,265474348.0,498781619.0,53.22,814,8.0,76629.9,3246432.0,175252,10.56,0.0453,,10.6,21130935251.0
212,2021-08-14,2.88,43.96,207761.8,871.4,,208633.2,9170588.0,0.42,,,,,871.4,206890.4,262566607.0,498988510.0,52.62,818,7.93,77132.7,3390412.0,145010,10.05,0.0422,,10.09,21933317155.0
213,2021-08-17,2.88,68.72,207662.6,877.5,,208540.1,14329921.0,0.42,,,,,877.5,206785.1,264216469.0,499195295.0,52.93,820,7.94,76887.6,5283363.0,179319,9.99,0.0422,,10.03,34302412674.0
214,2021-08-20,2.96,73.83,207563.4,951.4,,208514.8,15394883.0,0.46,,,,,951.4,206612.0,265905376.0,499401907.0,53.24,842,7.97,77541.7,5724996.0,183364,9.64,0.0442,,9.68,36871415007.0
215,2021-08-22,2.83,74.68,207464.1,963.9,,208428.0,15564625.0,0.46,,,,,963.9,206500.2,265783249.0,499608407.0,53.2,848,7.95,76618.1,5721555.0,187847,10.06,0.0468,,10.11,37308882297.0
216,2021-08-25,2.83,70.31,207364.8,962.8,,208327.6,14647410.0,0.46,,,,,962.8,206402.0,266885844.0,499814809.0,53.4,861,7.95,75880.5,5335119.0,146582,10.02,0.0465,,10.06,35141736250.0
217,2021-08-28,2.79,91.32,207265.4,989.0,,208254.4,19017214.0,0.47,,,,,989.0,206276.5,272482325.0,500021085.0,54.49,872,7.97,75161.5,6863539.0,196107,9.95,0.0475,,10.0,45660536570.0
218,2021-08-31,2.71,115.76,207166.1,1039.5,,208205.6,24102645.0,0.5,,,,,1039.5,206126.5,263473832.0,500227212.0,52.67,897,7.94,78092.2,9040246.0,200697,10.6,0.0532,,10.66,57908143164.0
219,2021-09-02,2.58,118.75,207066.6,1101.0,,208167.6,24719980.0,0.53,,,,,1101.0,205965.6,263578234.0,500433177.0,52.67,909,7.98,78067.6,9270552.0,162125,11.11,0.0591,,11.17,59426613589.0
220,2021-09-05,2.5,139.84,206967.1,1106.1,,208073.2,29096003.0,0.53,,,,,1106.1,205861.0,263733102.0,500639039.0,52.68,920,7.96,78675.8,11001658.0,165851,11.47,0.0613,,11.53,70007068554.0
221,2021-09-07,2.58,177.14,206867.6,1141.8,,208009.4,36846214.0,0.55,,,,,1141.8,205725.8,262507473.0,500844764.0,52.41,928,7.98,78774.7,13953928.0,170920,11.14,0.0615,,11.2,88718250316.0
222,2021-09-10,2.62,182.37,206768.0,1158.3,,207926.3,37920018.0,0.56,,,,,1158.3,205609.8,255643600.0,501050374.0,51.02,927,8.02,79394.1,14479299.0,174453,11.25,0.063,,11.32,91377757158.0
223,2021-09-13,2.62,161.58,206668.4,1138.5,,207806.9,33577481.0,0.55,,,,,1138.5,205530.0,253779540.0,501255904.0,50.63,958,8.28,79361.8,12823292.0,187732,11.33,0.0624,,11.39,80993016001.0
224,2021-09-16,3.21,156.11,206568.8,1220.7,,207789.6,32438975.0,0.59,,,,,1220.7,205348.1,257806694.0,501461252.0,51.41,965,8.22,79271.0,12375350.0,200404,9.12,0.0539,,9.18,78285397026.0
225,2021-09-18,2.46,157.49,206469.2,1230.3,,207699.4,32710620.0,0.59,,,,,1230.3,205238.9,259719218.0,501666491.0,51.77,969,8.2,78569.7,12373960.0,203677,11.81,0.0704,,11.88,79007542768.0
226,2021-09-21,2.5,135.53,206369.5,1245.8,,207615.2,28137891.0,0.6,,,,,1245.8,205123.7,260236765.0,501871615.0,51.85,980,8.21,78571.5,10648719.0,210463,11.59,0.0699,,11.66,68018172010.0
227,2021-09-24,2.62,140.95,206269.7,1252.7,,207522.4,29251196.0,0.6,,,,,1252.7,205017.0,262625677.0,502076632.0,52.31,980,8.23,78462.5,11059634.0,213719,10.93,0.0664,,10.99,70769915261.0
228,2021-09-26,2.71,134.29,206169.9,1276.9,,207446.9,27858784.0,0.62,,,,,1276.9,204893.0,264016302.0,502281525.0,52.56,982,8.21,78190.4,10500474.0,221661,10.53,0.0652,,10.6,67453182310.0
229,2021-09-29,2.67,136.64,206070.1,1267.7,,207337.8,28330345.0,0.61,,,,,1267.7,204802.4,263583246.0,502486327.0,52.46,1001,8.26,78186.4,10683273.0,227340,10.71,0.0659,,10.77,68659016400.0
230,2021-10-02,2.67,164.35,205970.3,1286.0,,207256.3,34062817.0,0.62,,,,,1286.0,204684.3,265396337.0,502691012.0,52.8,1008,8.26,77792.5,12785290.0,233548,10.63,0.0664,,10.7,82617861195.0
231,2021-10-04,2.75,168.37,205870.4,1279.3,,207149.7,34877295.0,0.62,,,,,1279.3,204591.2,266103754.0,502895603.0,52.91,1018,8.24,77405.7,13032607.0,237396,10.28,0.0639,,10.34,84671310307.0
232,2021-10-07,2.67,155.76,205770.6,1327.4,,207098.0,32257988.0,0.64,,,,,1327.4,204443.2,265784046.0,503100046.0,52.83,1024,8.28,77431.4,12060865.0,243885,10.6,0.0684,,10.67,78363858858.0
233,2021-10-10,2.42,154.13,205670.6,1349.9,,207020.5,31908709.0,0.65,,,,,1349.9,204320.8,266462694.0,503304367.0,52.94,1030,8.25,77269.9,11909844.0,290776,11.67,0.0766,,11.74,77575857375.0
234,2021-10-12,2.42,145.22,205570.7,1409.4,,206980.1,30057406.0,0.68,,,,,1409.4,204161.2,261558143.0,503508528.0,51.95,1043,8.24,77401.3,11240127.0,305925,11.88,0.0814,,11.96,73118913992.0
235,2021-10-14,2.29,150.95,205470.7,1434.4,,206905.0,31232281.0,0.69,,,,,1434.4,204036.3,269417290.0,503712564.0,53.49,1048,8.26,76345.0,11524265.0,322635,12.16,0.0849,,12.24,76035324099.0
236,2021-10-17,2.33,161.49,205370.6,1440.6,,206811.2,33397803.0,0.7,,,,,1440.6,203930.0,271163620.0,503916494.0,53.81,1061,8.27,75986.2,12270967.0,276504,11.86,0.0832,,11.94,81377124684.0
237,2021-10-19,2.33,156.7,205270.5,1433.8,,206704.4,32390163.0,0.69,,,,,1433.8,203836.7,272488898.0,504120331.0,54.05,1067,8.27,75743.1,11868797.0,277666,11.79,0.0824,,11.87,78994658092.0
238,2021-10-22,2.42,202.48,205170.4,1424.4,,206594.9,41831630.0,0.69,,,,,1424.4,203746.0,273368794.0,504324077.0,54.2,1076,8.18,75414.0,15269928.0,281059,11.34,0.0788,,11.42,102116274532.0
239,2021-10-24,2.42,194.39,205070.3,1451.2,,206521.6,40145710.0,0.7,,,,,1451.2,203619.1,275297620.0,504527696.0,54.57,1099,8.21,75225.4,14623054.0,284924,11.26,0.0797,,11.34,98075103751.0
240,2021-10-26,2.42,209.31,204970.1,1460.4,,206430.5,43208922.0,0.71,,,,,1460.4,203509.8,276493540.0,504731206.0,54.78,1101,8.22,75097.7,15719056.0,287662,11.2,0.0798,,11.28,105647619520.0
